"CHEM_COMP_ID","SMILES"
"AD9","Nc1ncnc2nc[nH]c12"
"AD9","c1c[nH]cn1"
"AD9","O=P(O)(O)O"
"AD9","c1ncc2[nH]cnc2n1"
"AD9","c1cncnc1"
"AD9","OCC1OCC(O)C1O"
"OMI","NCC=O"
"OMI","c1ccccc1"
"AKP","CC(N)=O"
"AKP","C1CCCCC1"
"AKP","NCC=O"
"AKP","c1ccccc1"
"AKP","O=P(O)(O)O"
"AKP","c1cnccn1"
"AKP","CNCCC1CCCCC1"
"AKP","CNC(=O)CCC1CCCCC1"
"PR4","CN1CCC[C@@H]1CO"
"6YF","c1ccccc1"
"GP5","c1c[nH]cn1"
"GP5","O=P(O)(O)O"
"GP5","c1ncc2[nH]cnc2n1"
"GP5","c1cncnc1"
"GP5","OCC1OCC(O)C1O"
"PDF","NCC=O"
"4AL","c1ccccc1"
"X6B","CC(N)=O"
"X6B","c1ccccc1"
"X6B","c1cscn1"
"4CH","c1ccccc1"
"ZYJ","NCC=O"
"ZYJ","c1ccccc1"
"0ET","Nc1ncnc2nc[nH]c12"
"0ET","CC(N)=O"
"0ET","c1c[nH]cn1"
"0ET","O=P(O)(O)O"
"0ET","c1ncc2[nH]cnc2n1"
"0ET","c1cncnc1"
"0ET","OCC1OCC(O)C1O"
"EN1","c1ccccc1"
"9G2","NCC=O"
"AOM","C1CCCCC1"
"AOM","C1CCCC1"
"AOM","C1~C~C~C2~C(~C~1)~C~C~C1~C3~C~C~C~C~3~C~C~C~2~1"
"INK","c1ccccc1"
"B4G","OC1CCCCO1"
"ZS8","NCC=O"
"85D","C1CCC1"
"KBS","c1ccccc1"
"2W5","CC(N)=O"
"EDA","OCC1OCCC1O"
"EDA","c1c[nH]cn1"
"2W5","C1CCCCC1"
"2W5","c1ccccc1"
"2W5","c1cncnc1"
"2W5","CNCc1cccc(Cl)c1"
"SGA","OC1CCCCO1"
"VGC","C1CCCCC1"
"VGC","c1ccccc1"
"VGC","c1cc[nH]c1"
"VGC","c1ccsc1"
"VGC","O=C(O)c1cc2[nH]ccc2s1"
"79O","c1ccoc1"
"79O","c1ccccc1"
"79O","c1cncnc1"
"1ND","CC(N)=O"
"1ND","c1ccccc1"
"1ND","c1cn[nH]c1"
"A7K","c1ccccc1"
"PU8","Nc1ncnc2nc[nH]c12"
"PU8","c1c[nH]cn1"
"EC2","C1CC1"
"EC2","c1ccc2ccccc2c1"
"EC2","NCC=O"
"EC2","c1ccccc1"
"EC2","c1ccncc1"
"MCI","c1ccccc1"
"MCI","c1ccsc1"
"PPV","O=P(O)(O)O"
"6BS","CC(N)=O"
"6BS","c1ccccc1"
"6BS","c1ccncc1"
"6BS","c1ccc2ncccc2c1"
"0VK","c1ccccc1"
"5LI","CC(N)=O"
"5LI","c1ccccc1"
"5LI","CNCc1cccc(Cl)c1"
"DNT","c1ccccc1"
"UMQ","OC1CCCCO1"
"NHW","Nc1ncnc2nc[nH]c12"
"NHW","CC(N)=O"
"NHW","c1c[nH]cn1"
"NHW","O=P(O)(O)O"
"NHW","c1ncc2[nH]cnc2n1"
"NHW","c1cncnc1"
"NHW","OCC1OCC(O)C1O"
"HAP","CC(N)=O"
"HAP","NCC=O"
"HAP","c1ccccc1"
"PU8","c1ccccc1"
"PU8","c1ncc2[nH]cnc2n1"
"PU8","c1cncnc1"
"5CX","c1ccccc1"
"E91","c1ccccc1"
"LPQ","CC(N)=O"
"LPQ","C1CC1"
"LPQ","c1ccccc1"
"7C6","CC(N)=O"
"7C6","c1ccccc1"
"7C6","c1ccncc1"
"7C6","COc1ccc(S(=O)(=O)N(C)C)cc1"
"7C6","CC(=O)Nc1ccncc1C"
"7C6","CN(C)c1ccncc1"
"MB4","c1ccccc1"
"MB4","c1ccncc1"
"9D4","c1ccc2scnc2c1"
"9D4","c1ccccc1"
"9D4","c1ccncc1"
"9D4","c1cscn1"
"LPQ","c1ccncc1"
"LPQ","CN(C)C(=O)CCN.Cl"
"D3H","CC(N)=O"
"D3H","NCC=O"
"D3H","c1ccccc1"
"5O7","c1ccccc1"
"5O7","c1cn[nH]c1"
"5O7","c1ccncc1"
"5O7","c1cncnc1"
"5O7","CNc1ncccn1"
"668","CC(N)=O"
"668","c1ccccc1"
"668","CC1CCN(C(=O)CC(F)(F)F)CC1"
"2ZM","c1ccc2[nH]cnc2c1"
"2ZM","c1c[nH]cn1"
"2ZM","c1ccccc1"
"BOE","c1ccccc1"
"BOE","O=P(O)(O)O"
"BOE","c1cncnc1"
"BOE","OCC1OCC(O)C1O"
"EDA","O=P(O)(O)O"
"EDA","c1ncc2[nH]cnc2n1"
"EDA","c1cncnc1"
"MDK","OCC1OCCC1O"
"MDK","O=P(O)(O)O"
"MDK","c1ccncc1"
"1RP","CC(N)=O"
"1RP","O=P(O)(O)O"
"1RP","c1cnccn1"
"1RP","OCC1OCC(O)C1O"
"COT","Nc1ncnc2nc[nH]c12"
"COT","CC(N)=O"
"COT","c1c[nH]cn1"
"COT","c1ccc2[nH]ccc2c1"
"COT","c1ccccc1"
"COT","O=P(O)(O)O"
"COT","c1ncc2[nH]cnc2n1"
"COT","c1cncnc1"
"COT","c1cc[nH]c1"
"COT","OCC1OCC(O)C1O"
"CQE","CC(N)=O"
"CQE","C1CC1"
"BZB","c1ccc2sccc2c1"
"BZB","c1ccccc1"
"BZB","c1ccsc1"
"PYT","CC(N)=O"
"PYT","NCC=O"
"NHB","CC(N)=O"
"NHB","c1ccccc1"
"NHB","c1ccncc1"
"F1E","NCC=O"
"TMP","OCC1OCCC1O"
"NHB","c1ccsc1"
"NHB","CS(=O)(=O)Nc1ccc(C(N)=O)cc1"
"6AE","c1ccccc1"
"F1E","c1ccccc1"
"F1E","CCNCc1cn(C)nn1"
"0LA","c1ccc2c(c1)[nH]c1ccccc12"
"0LA","c1ccc2[nH]ccc2c1"
"AUI","c1ccccc1"
"0GR","CC(N)=O"
"TMP","O=P(O)(O)O"
"TMP","c1cncnc1"
"551","CC(N)=O"
"0DG","OCC1OCCC1O"
"0DG","c1c[nH]cn1"
"0DG","O=P(O)(O)O"
"0GR","c1ccoc1"
"0DG","c1ncc2[nH]cnc2n1"
"0GR","c1ccc2[nH]ccc2c1"
"0LA","c1ccccc1"
"AUI","c1ccncc1"
"0GR","NCC=O"
"0GR","c1ccccc1"
"69C","CC(N)=O"
"0GR","c1cc[nH]c1"
"69C","c1ccccc1"
"AUI","c1ccc2ncccc2c1"
"0LA","c1cc[nH]c1"
"AUN","CC(N)=O"
"AUN","c1c[nH]cn1"
"0DG","c1cncnc1"
"Z63","c1ccncc1"
"551","c1ccccc1"
"551","CNCc1cccc(Cl)c1"
"KDO","OC1CCCCO1"
"3CY","CC(N)=O"
"CQE","c1ccccc1"
"CQE","c1ccncc1"
"3CY","NCC=O"
"LJS","O=P(O)(O)O"
"ETB","Nc1ncnc2nc[nH]c12"
"ETB","CC(N)=O"
"CQE","c1cscn1"
"CQE","CNS(=O)(=O)c1cccc(F)c1"
"3CY","c1ccccc1"
"AG8","O=P(O)(O)O"
"Z63","c1cscn1"
"LPN","CC(N)=O"
"LPN","C1CC1"
"AUN","c1ccccc1"
"7NS","c1ccccc1"
"LPN","c1ccccc1"
"ETB","c1c[nH]cn1"
"3WS","NCC=O"
"LPN","CN(C)C(=O)CCN.Cl"
"LPN","Cl.c1ccc(C2CCNCC2)cc1"
"FV9","c1ccsc1"
"0OH","Nc1ncnc2nc[nH]c12"
"ETB","O=P(O)(O)O"
"IDP","c1c[nH]cn1"
"J8Z","CC(N)=O"
"ETB","c1ncc2[nH]cnc2n1"
"ETB","c1cncnc1"
"IDP","O=P(O)(O)O"
"J8Z","c1ccc2sccc2c1"
"IDP","c1ncc2[nH]cnc2n1"
"ETB","OCC1OCC(O)C1O"
"TYX","CC(N)=O"
"JPP","CC(N)=O"
"J8Z","c1ccccc1"
"J8Z","O=P(O)(O)O"
"THS","OCC1OCCC1O"
"THS","c1cncnc1"
"J8Z","c1ccsc1"
"TIV","CC(N)=O"
"1MV","c1ccccc1"
"TIV","c1ccc2[nH]ccc2c1"
"TIV","c1ccccc1"
"HX8","c1ccccc1"
"1MV","c1cncnc1"
"1MV","c1ccsc1"
"DW4","CC(N)=O"
"DW4","C1CCCCC1"
"IDP","c1cncnc1"
"0K6","CC(N)=O"
"0K6","C1CCCC1"
"42W","CC(N)=O"
"42W","NCC=O"
"PL0","c1ccccc1"
"42W","c1ccccc1"
"42W","c1ccncc1"
"TIV","c1cc[nH]c1"
"0K6","C1CNCCN1"
"TIV","O=C1CCC(=O)N1"
"THA","c1ccccc1"
"6AE","c1cncnc1"
"CPA","Nc1ncnc2nc[nH]c12"
"CPA","OCC1OCCC1O"
"CPA","c1c[nH]cn1"
"CPA","O=P(O)(O)O"
"THA","c1ccncc1"
"CPA","c1ncc2[nH]cnc2n1"
"THA","c1ccc2ncccc2c1"
"CPA","c1cncnc1"
"JPP","NCC=O"
"JPP","c1ccccc1"
"JPP","C1CNCCN1"
"F8M","c1ccccc1"
"7L6","c1ccccc1"
"7L6","c1cncnc1"
"TYX","NCC=O"
"CSI","NCC=O"
"F8M","c1ccncc1"
"F10","CC(N)=O"
"F10","c1ccccc1"
"F10","c1ccncc1"
"F10","c1cc[nH]c1"
"7L6","c1ccc2ncncc2c1"
"7L6","CNc1ncccn1"
"LAL","NCC=O"
"8W9","c1ccc2[nH]cnc2c1"
"8W9","c1c[nH]cn1"
"8W9","c1ccccc1"
"BO1","c1ccccc1"
"6NN","CC(N)=O"
"6NN","NCC=O"
"6NN","c1ccccc1"
"5G7","c1ccccc1"
"KQE","c1c[nH]cn1"
"KQE","c1ccccc1"
"B5T","c1ccccc1"
"B5T","c1ccncc1"
"0K6","c1cncnc1"
"0K6","c1cc[nH]c1"
"B5T","c1cc[nH]c1"
"TYX","c1ccccc1"
"SB3","CC(N)=O"
"SB3","NCC=O"
"IDP","OCC1OCC(O)C1O"
"3K3","CC(N)=O"
"79H","c1cn[nH]c1"
"75J","c1c[nH]cn1"
"75J","c1ccccc1"
"J6K","c1ccccc1"
"75J","c1ncc2[nH]cnc2n1"
"B0H","CC(N)=O"
"B0H","c1cocn1"
"B0H","c1cscn1"
"3K3","c1ccc2[nH]cnc2c1"
"3K3","c1ccc2c(c1)CCO2"
"3K3","C1CC1"
"3K3","c1c[nH]cn1"
"3K3","c1ccccc1"
"GA6","c1ccccc1"
"3K3","c1ccncc1"
"3K3","c1ccc2c(c1)CCCO2"
"DW4","NCC=O"
"GA6","CS(=O)(=O)Nc1ccc(-c2ccccc2)cc1"
"DW4","c1ccccc1"
"DW4","CNCCC1CCCCC1"
"DW4","CNC(=O)CCC1CCCCC1"
"FZ4","c1ccccc1"
"3K3","CCNc1ncccc1C"
"22W","NCC=O"
"21P","c1ccccc1"
"SB3","c1ccccc1"
"G30","CC(N)=O"
"27E","C1CCC1"
"2P0","CC(N)=O"
"2P0","NCC=O"
"2P0","O=P(O)(O)O"
"6AE","CNc1ncccn1"
"0K6","CNc1ncccn1"
"5CS","NCC=O"
"ER4","c1ccccc1"
"LG7","O=C1CNC(=O)N1"
"LG7","CC(N)=O"
"6O7","CC(N)=O"
"6O7","c1ccc2ccccc2c1"
"6O7","NCC=O"
"27E","C1CCCCC1"
"6O7","c1ccccc1"
"6O7","OC1CCCCO1"
"27E","C1CCCC1"
"69C","c1cn[nH]c1"
"69C","c1ccsc1"
"UF0","CC(N)=O"
"UF0","NCC=O"
"UF0","O=P(O)(O)O"
"L9Y","C1CCCC1"
"L9Y","c1ccccc1"
"L9Y","CC(=O)c1cccc(Cl)c1"
"69C","c1csc(-c2cc[nH]n2)c1"
"5AS","Nc1ncnc2nc[nH]c12"
"5AS","c1c[nH]cn1"
"5AS","c1ncc2[nH]cnc2n1"
"ER4","c1ccncc1"
"CPK","C1CNCCN1"
"5AS","c1cncnc1"
"ATL","O=P(O)(O)O"
"LG7","c1ccc2ccccc2c1"
"LG7","NCC=O"
"LG7","c1ccccc1"
"9HG","C1CCCC1"
"9HG","c1ccccc1"
"9HG","c1cncnc1"
"5AS","OCC1OCC(O)C1O"
"2P0","CN1CCC[C@@H]1CO"
"W85","c1ccccc1"
"F3V","NCC=O"
"YLQ","c1ccc2[nH]cnc2c1"
"YLQ","c1c[nH]cn1"
"YLQ","c1ccccc1"
"KQE","c1ccnnc1"
"LG7","C[C@H](O)CNC(=O)Nc1ccccc1"
"LG7","CC(=O)Nc1ccc(C#N)cc1"
"W85","c1cncnc1"
"AL7","c1ccccc1"
"4M3","CC(N)=O"
"4M3","NCC=O"
"AL7","c1ccsc1"
"9HG","c1ccc2ncncc2c1"
"4M3","c1ccccc1"
"0OH","C1CCCCC1"
"0OH","C1CCCC1"
"XHP","c1cncnc1"
"9HG","CC(C)Nc1ncccn1"
"P31","c1ccncc1"
"P31","c1cc[nH]c1"
"6V7","CC(N)=O"
"6V7","NCC=O"
"R9A","c1ccccc1"
"6V7","c1ccccc1"
"75J","c1cncnc1"
"ATL","c1cncnc1"
"ATL","OCC1OCC(O)C1O"
"KAI","NCC=O"
"Z98","NCC=O"
"Z98","O=P(O)(O)O"
"RFA","C1CCCCC1"
"KQE","c1ccncc1"
"6V7","c1ccncc1"
"1H7","CC(N)=O"
"1H7","c1ccccc1"
"1H7","c1ccncc1"
"1H7","NC(CCO)c1ccccc1"
"X37","c1ccccc1"
"X37","c1cncnc1"
"9JF","c1ccccc1"
"E0P","c1ccccc1"
"6FN","Nc1ncnc2nc[nH]c12"
"E0P","c1ccncc1"
"X37","c1cc[nH]c1"
"2YV","c1ccc2[nH]cnc2c1"
"3OJ","c1ccccc1"
"9HG","CNc1ncccn1"
"KX2","CC(N)=O"
"2YV","c1c[nH]cn1"
"2YV","c1ccccc1"
"2YV","c1cncnc1"
"2YV","c1ccc2ncncc2c1"
"DXU","CC(N)=O"
"DXU","NCC=O"
"DXU","c1ccccc1"
"2YV","c1ccc(CCNc2nc3ccccc3[nH]2)cc1"
"DXU","NC(CCO)c1ccccc1"
"ZAF","CC(N)=O"
"KX2","NCC=O"
"MLY","NCC=O"
"P2T","O=P(O)(O)O"
"ZAF","NCC=O"
"ZAF","c1ccccc1"
"G30","C1CC1"
"3TC","c1cncnc1"
"P2T","c1cncnc1"
"P2T","OCC1OCC(O)C1O"
"ETP","c1ccccc1"
"ETP","c1ccsc1"
"8H0","c1ccccc1"
"8H0","c1cn[nH]c1"
"8H0","c1cncnc1"
"8H0","c1ccc2ncncc2c1"
"8H0","CNc1ncccn1"
"88D","CC(N)=O"
"88D","NCC=O"
"88D","c1ccccc1"
"KAT","c1ccccc1"
"27B","c1ccc2ccccc2c1"
"KAT","C1CNCCN1"
"FMM","c1ccoc1"
"FMM","c1ccccc1"
"SFY","c1ccccc1"
"A9Q","c1ccccc1"
"FMM","c1cncnc1"
"G30","c1ccccc1"
"IAA","C1=NCCC1"
"B4B","c1ccccc1"
"B4B","C1CNCCN1"
"B4B","c1cn[nH]c1"
"B4B","c1ccncc1"
"B4B","c1cncnc1"
"6FN","OCC1OCCC1O"
"FMM","c1ccc2ncncc2c1"
"B4B","c1ccc2ncccc2c1"
"8R0","CC(N)=O"
"8R0","NCC=O"
"6FN","c1c[nH]cn1"
"6FN","O=P(O)(O)O"
"6FN","c1ncc2[nH]cnc2n1"
"73E","c1ccccc1"
"3TO","c1ccoc1"
"3TO","c1ccccc1"
"3TO","c1ccncc1"
"27B","c1ccccc1"
"LX1","O=P(O)(O)O"
"RE0","CC(N)=O"
"RE0","NCC=O"
"RE0","c1ccccc1"
"A9Q","CN1Cc2ccccc2NC1=O"
"0OH","C1CC1"
"W74","c1ccccc1"
"W74","c1cncnc1"
"7HM","CC(N)=O"
"0OH","c1c[nH]cn1"
"7HM","c1ccccc1"
"7HM","CC(=O)Nc1ccccc1O"
"AN5","c1ccncc1"
"7HM","Nc1ccccc1OCc1ccccc1"
"7HM","CC(=O)Nc1ccccc1OCc1ccccc1"
"W2P","CC(N)=O"
"7HM","CC(=O)N(C)c1ccccc1C(=O)O"
"W2P","c1ccccc1"
"W2P","c1cncnc1"
"W2P","c1cc[nH]c1"
"IPS","O=P(O)(O)O"
"6FN","c1cncnc1"
"P0G","CC(N)=O"
"3V9","CC(N)=O"
"3V9","c1ccccc1"
"3V9","O=P(O)(O)O"
"EC5","C1CC1"
"EC5","c1ccc2ccccc2c1"
"EC5","NCC=O"
"5TN","c1ccccc1"
"EC5","c1ccccc1"
"EC5","c1ccncc1"
"FRO","CC(N)=O"
"FRO","NCC=O"
"RGJ","CC(N)=O"
"RGJ","c1ccccc1"
"P0G","c1ccccc1"
"P0G","CC(=O)Nc1ccccc1O"
"SN3","CC(N)=O"
"RGJ","c1ccncc1"
"RGJ","c1ccc2ncccc2c1"
"0OH","O=P(O)(O)O"
"0OH","c1ncc2[nH]cnc2n1"
"0OH","c1cncnc1"
"32Z","CC(N)=O"
"SN3","C1CCCCC1"
"32Z","c1ccccc1"
"B59","c1cnc2ncncc2n1"
"SFY","c1ccncc1"
"B59","c1cnccn1"
"B59","c1cncnc1"
"SFY","CS(=O)(=O)Nc1ccccn1"
"SFY","Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1"
"SN3","NCC=O"
"SN3","C1=CCNC1"
"SN3","CNCCC1CCCCC1"
"SN3","CNC(=O)CCC1CCCCC1"
"119","c1ccccc1"
"B72","c1ccccc1"
"G0J","CC(N)=O"
"HA5","c1cnoc1"
"HA5","NCC=O"
"G0J","NCC=O"
"G0J","c1ccccc1"
"DUQ","CC(N)=O"
"DUQ","c1ccccc1"
"DUQ","c1cncnc1"
"ITL","CC(N)=O"
"G0J","c1ccncc1"
"ITL","C1CCCCC1"
"ITL","C1CCCC1"
"ITL","NCC=O"
"ITL","C1~C~C~C2~C(~C~1)~C~C~C1~C3~C~C~C~C~3~C~C~C~2~1"
"ITL","CNCCC1CCCCC1"
"2T3","CC(N)=O"
"2T3","c1ccccc1"
"UBC","NCC=O"
"UBC","c1ccccc1"
"UBC","c1cncnc1"
"GUX","C1CCCCC1"
"JV0","c1ccccc1"
"53J","CC(N)=O"
"53J","c1ccccc1"
"53J","c1cncnc1"
"5AB","NCC=O"
"T3P","OCC1OCCC1O"
"JV0","c1cc[nH]c1"
"T3P","O=P(O)(O)O"
"T3P","c1cncnc1"
"3TN","c1ccccc1"
"SH4","CC(N)=O"
"FV9","CC(N)=O"
"FV9","c1ccccc1"
"FV9","c1cncnc1"
"SH4","c1ccccc1"
"Z98","c1ccncc1"
"JJG","c1ccccc1"
"JJG","c1ccc(SCCN2CCOCC2)cc1"
"5PY","OCC1OCCC1O"
"CCL","C1CCCC1"
"HO1","c1ccccc1"
"HO1","c1ccncc1"
"5GG","NCC=O"
"3PA","C1CCCC1"
"4HU","c1ccncc1"
"K5S","CC(N)=O"
"06J","CC(N)=O"
"06J","c1ccccc1"
"5PY","O=P(O)(O)O"
"5PY","c1cncnc1"
"06J","c1cc[nH]c1"
"CCL","NCC=O"
"DLK","C1CCCCC1"
"WFE","CC(N)=O"
"WFE","c1ccccc1"
"DLK","c1ccccc1"
"WFE","c1cncnc1"
"N7N","CC(N)=O"
"N7N","c1ccc2cnccc2c1"
"N7N","NCC=O"
"N7N","c1ccccc1"
"3OC","C1CCCCC1"
"LT5","c1ccccc1"
"N7N","c1ccncc1"
"WFE","c1cc[nH]c1"
"9T7","CC(N)=O"
"HVD","c1ccccc1"
"2V4","c1ccccc1"
"NFG","c1ccccc1"
"NFG","OC1CCCCO1"
"S58","c1ccccc1"
"TF7","NCC=O"
"S58","c1cn[nH]c1"
"6E5","c1ccccc1"
"6E5","c1ccsc1"
"OCZ","CC(N)=O"
"OCZ","c1ccc2[nH]ccc2c1"
"OCZ","c1ccccc1"
"OCZ","c1cc[nH]c1"
"ET2","c1ccc2[nH]cnc2c1"
"44S","OCC1OCCC1O"
"44S","OC1CCCO1"
"44S","O=P(O)(O)O"
"GJZ","C1CC1"
"GJZ","c1ccccc1"
"8O0","C1CCCCC1"
"8O0","c1ccc2[nH]ccc2c1"
"8O0","c1ccccc1"
"8O0","c1cc[nH]c1"
"MMT","OCC1OCCC1O"
"2JF","CC(N)=O"
"2JF","NCC=O"
"XDM","CC(N)=O"
"TWB","c1ccccc1"
"CJ1","OCC1OCCC1O"
"QFG","CC(N)=O"
"QFG","NCC=O"
"QFG","c1ccccc1"
"CJ1","O=P(O)(O)O"
"CJ1","c1cncnc1"
"JIN","c1ccccc1"
"CJ1","c1cc[nH]c1"
"JIN","c1ccncc1"
"CA6","Nc1ncnc2nc[nH]c12"
"JIN","c1cncnc1"
"JIN","CNc1ncccn1"
"16G","CC(N)=O"
"16G","O=P(O)(O)O"
"16G","OC1CCCCO1"
"C4M","c1ccccc1"
"MMT","c1cncnc1"
"9CB","c1ccccc1"
"7NU","c1ccccc1"
"7NU","OC1CCCCO1"
"CRJ","CC(N)=O"
"7CT","c1ccc2cnccc2c1"
"7CT","c1ccccc1"
"7CT","c1ccncc1"
"CRJ","C1CC1"
"CRJ","NCC=O"
"9CB","c1cncnc1"
"CRJ","c1ccccc1"
"RF5","OC1CCCO1"
"RF5","O=P(O)(O)O"
"9CB","c1ccc2ncncc2c1"
"0UP","c1ccccc1"
"CR8","c1c[nH]cn1"
"CR8","NCC=O"
"TSU","c1ccccc1"
"682","CC(N)=O"
"682","NCC=O"
"682","c1cscn1"
"845","CC(N)=O"
"845","c1ccc2[nH]ccc2c1"
"845","NCC=O"
"845","c1ccccc1"
"845","c1cc[nH]c1"
"EOY","CC(N)=O"
"EOY","C1CCCCC1"
"DLH","CC(N)=O"
"DLH","c1ccccc1"
"J82","CC(N)=O"
"9JK","CC(N)=O"
"J82","c1ccccc1"
"D9K","c1ccncc1"
"D9K","CC(C)Nc1cccnc1"
"NWL","c1ccccc1"
"NWL","c1cncnc1"
"9TF","c1ccccc1"
"J82","c1cncnc1"
"ZDP","NCC=O"
"AJM","C1CCCC1"
"AJM","c1ccccc1"
"CA6","CC(N)=O"
"CA6","c1c[nH]cn1"
"CA6","O=P(O)(O)O"
"CA6","c1ncc2[nH]cnc2n1"
"CA6","c1cncnc1"
"CA6","OCC1OCC(O)C1O"
"AJM","CC1CCCCN1CCN"
"PHQ","c1ccccc1"
"H2W","c1ccc2cnccc2c1"
"H2W","c1ccccc1"
"9JK","c1ccccc1"
"H2W","c1ccncc1"
"PHN","c1cnc2c(c1)ccc1cccnc12"
"GKT","CC(N)=O"
"GKT","c1ccc2[nH]cnc2c1"
"GKT","c1c[nH]cn1"
"GKT","c1ccccc1"
"CXU","CC(N)=O"
"CXU","c1cnoc1"
"AJM","CC(C)N1CCCC(CO)C1"
"AJM","CC1CCN(CCN)CC1"
"CXU","NCC=O"
"CXU","c1ccccc1"
"HF1","c1ccccc1"
"TH8","CC(N)=O"
"PHN","c1ccccc1"
"PHN","c1ccncc1"
"PHN","c1ccc2ncccc2c1"
"TH8","c1ccccc1"
"PH9","CC(N)=O"
"PH9","C1CCCCC1"
"PH9","NCC=O"
"PH9","c1ccccc1"
"5OK","CC(N)=O"
"5OK","c1ccccc1"
"EOY","c1ccccc1"
"EOY","c1cnccn1"
"MGQ","c1c[nH]cn1"
"MGQ","c1ccccc1"
"MGQ","O=P(O)(O)O"
"JGN","c1ccc2[nH]ccc2c1"
"PH9","CNC(=O)CCC1CCCCC1"
"DNV","c1c[nH]cn1"
"DNV","c1ccccc1"
"MGQ","c1ncc2[nH]cnc2n1"
"MGQ","c1cncnc1"
"MGQ","OCC1OCC(O)C1O"
"DNV","c1ccncc1"
"DNV","c1cc[nH]c1"
"PY2","c1ccncc1"
"GUI","c1ccccc1"
"GUI","C1CNCCN1"
"GUI","c1cncnc1"
"GUI","CNc1ccccc1S(C)(=O)=O"
"DAI","CC(N)=O"
"DAI","c1ccccc1"
"DAI","O=C1CCC(=O)N1"
"AXJ","C1CCC1"
"AXJ","CN1CCC[C@@H]1CO"
"GHG","CC(N)=O"
"GHG","NCC=O"
"UMS","O=P(O)(O)O"
"UMS","c1cncnc1"
"GUI","CCN(CC)c1cccc(O)c1"
"GUI","CNc1ncccn1"
"4DU","OCC1OCCC1O"
"4DU","c1c[nH]cn1"
"4DU","O=P(O)(O)O"
"4DU","c1ccncc1"
"COV","C1CCCCC1"
"COV","C1CCCC1"
"7B6","CC(N)=O"
"7B6","C1CCCCC1"
"7B6","C1CCCC1"
"7B6","NCC=O"
"XDM","c1ccccc1"
"XDM","c1cc[nH]c1"
"XDM","CNCc1cccc(Cl)c1"
"7B6","CNCCC1CCCCC1"
"7B6","CNC(=O)CCC1CCCCC1"
"L7A","CC(N)=O"
"L7A","c1ccccc1"
"L7A","c1ccncc1"
"AOP","NCC=O"
"B0O","C1CCCCC1"
"3VZ","c1ccc2[nH]ccc2c1"
"3VZ","c1ccccc1"
"3VZ","c1cc[nH]c1"
"9FZ","NCC=O"
"EYQ","C1CNCCN1"
"EYQ","c1cncnc1"
"B0O","c1ccccc1"
"B0O","c1ccncc1"
"AO4","c1ccncc1"
"711","c1ccc2[nH]cnc2c1"
"711","c1c[nH]cn1"
"EYQ","c1cc[nH]c1"
"EYQ","CNC(=O)CN1CCNCC1"
"EYQ","CNc1ncccn1"
"8JG","C1CCCCC1"
"8JG","C1CCCC1"
"QK5","c1ccc2sccc2c1"
"QK5","c1ccccc1"
"711","c1ccc2ccccc2c1"
"711","c1ccccc1"
"97Z","c1ccccc1"
"97Z","c1cncnc1"
"97Z","c1ccc2ncncc2c1"
"MNS","c1ccc2ccccc2c1"
"MNS","c1ccccc1"
"QK5","c1ccncc1"
"QK5","c1cncnc1"
"3GG","c1ccccc1"
"FTR","c1ccc2[nH]ccc2c1"
"FTR","NCC=O"
"FTR","c1ccccc1"
"QK5","c1cc[nH]c1"
"QK5","c1ccsc1"
"DW8","CC(N)=O"
"DW8","c1ccccc1"
"DW8","COCC(=O)Nc1ccccc1"
"PUZ","Nc1ncnc2nc[nH]c12"
"PUZ","c1c[nH]cn1"
"QK5","CNc1ncccn1"
"8V9","CC(N)=O"
"PUZ","c1ccccc1"
"PUZ","c1ncc2[nH]cnc2n1"
"PUZ","c1cncnc1"
"6MM","c1ccc2[nH]cnc2c1"
"6MM","OC1CCCO1"
"6MM","c1c[nH]cn1"
"FTR","c1cc[nH]c1"
"8GD","OCC1OCCC1O"
"8GD","c1c[nH]cn1"
"8GD","O=P(O)(O)O"
"8GD","c1ncc2[nH]cnc2n1"
"8GD","c1cncnc1"
"CVL","CC(N)=O"
"CVL","c1ccccc1"
"67K","c1ccncc1"
"67K","c1ccc(-c2ccccn2)nc1"
"VM2","C1CCCCC1"
"GZB","CC(N)=O"
"GZB","NCC=O"
"GZB","c1ccccc1"
"3D1","Nc1ncnc2nc[nH]c12"
"3D1","OCC1OCCC1O"
"3D1","c1c[nH]cn1"
"3D1","c1ncc2[nH]cnc2n1"
"3D1","c1cncnc1"
"VM2","C1CCCC1"
"7Y0","CC(N)=O"
"8F3","CC(N)=O"
"7Y0","c1ccccc1"
"8F3","c1ccccc1"
"8F3","CNC(=O)c1ccc(S(N)(=O)=O)cc1"
"8F3","CC(=O)NCCc1ccccc1C"
"6MM","c1ccccc1"
"6MM","c1cncnc1"
"6MM","c1ccc2ncncc2c1"
"6MM","OCC1OCC(O)C1O"
"7Y0","c1cc[nH]c1"
"7Y0","CC(=O)c1cccc(Cl)c1"
"K5S","c1ccccc1"
"7LP","CC(N)=O"
"K5S","COc1ccc(C(C)N)cc1OC.Cl"
"7LP","c1ccccc1"
"7LP","OC1CCCCO1"
"X00","CC(N)=O"
"X00","c1ccccc1"
"761","CC(N)=O"
"761","c1ccc2ccccc2c1"
"761","NCC=O"
"761","c1ccccc1"
"E20","c1ccccc1"
"O11","c1ccccc1"
"WVL","NCC=O"
