"SMILES","COUNT(*)"
"O=C1N=C(c2ccccc2)C=C2[NH2+]C=CC=C12",1
"O=C1NCNC1=O",1
"O=c1[nH]c2ccccc2n1Cc1csc2ccccc12",1
"c1ccc2c(CCCOc3cncc(-c4ccc5[nH]ncc5c4)c3)c[nH]c2c1",1
"O=C1CC[C@@]2(CC3=Cc4ccc5n4[Fe@]46N3C2=Cc2ccc(n24)Cc2ccc(n26)C5)O1",1
"O=C(CCN1CCNCC1)Nc1ccc2ncnc(Nc3ccc(NC(=O)Nc4ccnn4-c4ccccc4)cc3)c2c1",1
"C1=NN[C@H]2CNC[C@@H]12",1
"c1ccc(Nc2n[nH]c3ncncc23)cc1",1
"c1ccc(CNc2cccc(-c3cccs3)c2)cc1",1
"O=c1[nH]c(-c2ccccc2)nc2sc3c(c12)CCNC3",1
"O=C(N[C@@H]1C[C@H]1c1ccccc1)[C@@H]1CN(C(=O)c2ccc(C(=O)N3C[C@H](C(=O)N[C@H]4C[C@@H]4c4ccccc4)[C@@H](C(=O)N[C@@H]4C[C@@H]4c4ccccc4)C3)cc2)C[C@H]1C(=O)N[C@@H]1C[C@H]1c1ccccc1",1
"O=C(N[C@@H](C(=O)N1CCC(C(=O)c2ccccc2)CC1)c1ccccc1)c1ccccc1",1
"c1cnc2ccc(-c3n[nH]c4ncncc34)cc2c1",1
"O=C(CCNNCCC(=O)NCC(=O)Nc1ccccc1)NCC(=O)Nc1ccccc1",1
"O=C(Nc1cccc(COc2cccnc2)c1)C1=CCC[C@H](N2CCOCC2)C1",1
"O=C1CCc2cnccc2N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",1
"O=C(Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCCC3)ccc12)NCCCc1ccccc1",1
"O=C(Nc1nccs1)[C@H]1CNCCN1CCC1CCCCC1",1
"O=C1CCCN1[C@H]1CC[C@H]2c3ccccc3CCN2C1",1
"O=C(Nc1cccc(-n2ccnc2)c1)c1ccc2c(c1)C[C@@H](Nc1cncnc1)C2",1
"c1ncc2nc(N3CCC[C@@H](c4cc[nH]n4)C3)ccc2n1",1
"O=S(=O)(Nc1cnn(C2CCNCC2)c1)c1ccccc1",1
"O=C(NCCC1CCNCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5cccs5)nn34)cc2s1",1
"O=C(Cc1c(-c2ccccc2)[nH]c2ccccc12)NCCCc1ccccc1",1
"O=S(=O)(NC1CCCCCCC1)N1CCCC1",1
"O=C(NC(=Nc1ccc2occc2c1)N[C@@H]1CCCCN(CC(=O)N2CCCC2)C1=O)c1cccnc1",1
"O=C(Nc1cnccn1)Nc1cc2ccccc2cn1",1
"O=C1[C@H]2CCN1c1cccc3ccc(cc13)Oc1cccc(c1)Cn1cncc1CN2",1
"c1ccc(COc2ccc(-c3ccccc3)cc2)cc1",1
"O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12",1
"O=C(c1nc(Nc2cc(C3CC3)[nH]n2)c2ccccc2n1)N1CCNCC1",1
"C1CCSC1",1
"O=C1c2cccc3cccc(c23)C(=O)N1CCc1n[nH]c(=S)n1-c1ccccc1",1
"c1ccc2cc(Cn3ccc4ccc(OC5CCNCC5)cc43)ccc2c1",1
"c1ccc(-n2nnc(-c3ccccc3OCc3ccco3)n2)cc1",1
"O=C(Nc1ccccc1)ON=C1CCCCN1",1
"O=C(Nc1cccc(C2N=CCNC2=O)c1)c1ccccn1",1
"O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[NH2+]2)c1ccccc1",1
"O=C(CCc1c[nH]c2ccc(OCc3ccccc3)cc12)NCC(=O)NCc1ccccc1",1
"O=C(NC[C@@H]1CCCCN1)c1cc2ccccc2o1",1
"C1=CC2=NCCCN2C=C1",1
"C1CCC(O[C@H]2CC[C@H](O[C@H]3CC[C@@H](O[C@H]4CC[C@@H](O[C@@H]5CC[C@@H](O[C@H]6CC[C@@H](O[C@H]7CCCOC7)OC6)OC5)OC4)OC3)OC2)OC1",1
"O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)CC[C@@H]1C(=O)CCC2C(=O)CC[C@@H]21",1
"O=C1C[N+]2=Cc3ccccc3O[Cu-]2O1",1
"O=C1CCNC(=O)CNC(=O)C2CSC(=N2)c2cccc(n2)CN1",1
"O=S(=O)(c1cccc(-c2ccccc2)c1)N1CCN(c2nccnc2-c2ccccc2)CC1",1
"c1ccc(Cc2ccc3ccccc3c2)cc1",1
"c1ccc(Nc2n[nH]c(-c3ccccc3)c2-c2ccccc2)cc1",1
"O=C1C=CC2C(=C1)CC[C@@H]1[C@H]3CCCC3CC[C@@H]21",1
"C(=C1Nc2ccccc2S1)c1cc[nH+]c2ccccc12",1
"O=C1c2[nH]cc(-c3ccccc3)c2CCCN1c1ccccc1",1
"c1ccc(-c2n[nH]cc2-c2ccc(NCCN3CCNCC3)cc2)cc1",1
"c1ccc(CN2C[C@H](C3CC3)Nc3ccc(-c4cncnc4)cc32)cc1",1
"c1cc2c(cc1Nc1ccc3nnnn3n1)CCC2",1
"O=C(NCc1cccnc1)[C@@H]1C=CCN1C(=O)CCC1CCCCC1",1
"O=C(N[C@H](Cc1ccccc1)[PH](=O)CCC(=O)N1CCCC1)[C@@H]1CCCN1",1
"O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2[nH]nc(Cc3ccccc3)c2c1",1
"c1ccc([C@@H]2C[C@H]2NCCO[C@@H]2CNC[C@H]2Cc2ccccn2)cc1",1
"c1ccc(CSc2nnc(-c3cccs3)n2Cc2ccccc2)cc1",1
"O=C(CCNC(=O)O[C@H]1CCN(C(=O)Nc2cnoc2)C1)NCc1ccccc1",1
"O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1",1
"N=C(CCCS[C@H]1CC(=O)N(Cc2ccccc2)C1=O)N[C@@H]1CCC[C@H](CO[C@H]2CCCCO2)O1",1
"O=C1Nc2cccnc2Nc2ncc(CCc3ccccc3)cc21",1
"O=C(NS(=O)(=O)OC[C@H]1CC[C@H](n2cnc3cncnc32)O1)c1csc(-c2nc3ccccc3s2)n1",1
"O=c1n(Cc2ccccc2)c2sc3c(c2c2ncnn12)CCCC3",1
"O=C(NCc1ccccc1)c1ccccn1",1
"O=c1c2c(c3cncnc3n1-c1ccccc1)CCCC2",1
"O=c1c2cccn2nc(CNc2ccncn2)n1-c1ccccc1",1
"c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)nc1",1
"O=C(CC1CCCC1)Nc1nccs1",1
"c1ccc(-c2ncnc3nc[nH]c23)cc1",1
"O=C1CCc2c1c(=O)oc1c3c(ccc21)O[C@H]1O[C@@H](Nc2c(N[C@H]4CCCO4)nc[nH]c2=O)C[C@@H]31",1
"c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1",1
"O=C(C[C@H]1CNCCN1c1ccnc(-n2ccnc2)n1)NCc1ccc2c(c1)OCO2",1
"O=C1Cc2cc(-c3ccc[nH]3)ccc2N1",1
"c1ccc(-c2nc(-c3ccc4c(c3)CCCO4)cc3ccccc23)cc1",1
"O=C1c2c(CCCOc3ccccc3)c3cccc(-c4cn[nH]c4)c3n2CCCN1c1cccc2cc[nH]c12",1
"c1ccc(-c2cc3c(c(OC[C@H]4CCCNC4)c2)OCCNC3)cc1",1
"O=c1[nH]c(NC2CCCC2)nc2ccsc12",1
"O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1",1
"c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2",1
"O=C1OC(CCc2ccccc2)CC=C1Cc1cccc(NS(=O)(=O)c2ccccn2)c1",1
"O=C(CCc1ccccc1)NCc1cccc(-n2cc(-c3cc4cnccc4[nH]3)cn2)c1",1
"O=C(NCC(=O)N1CC[C@@H](Oc2nccc3ccccc23)C1)OC1CCCC1",1
"c1ccc(CCCNCc2ccnc(-n3ccnc3)n2)cc1",1
"O=C(C=CCN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1",1
"O=c1[nH]c(=Cc2c[nH]cn2)c(=O)[nH]c1=Cc1ccccc1",1
"O=C(CNC(=O)CNC(=O)c1ccccc1)NCc1ccccc1",1
"O=C(c1ccncc1)C1C=CN([C@H]2CC[C@@H](CO[PH](=O)O[PH](=O)OC[C@H]3CC[C@@H](n4cnc5cncnc54)O3)O2)C=C1",1
"O=C(CCCNC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)c1ccnc[nH+]1)NCC(=O)NCCc1nc(-c2nc(C(=O)NCCCNCc3ccccc3)cs2)cs1",1
"O=C(CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]21)NCCOCCOCCOCCNC(=O)CN1c2ccccc2S[C@@H]1Cc1cc[nH+]c2ccccc12",1
"S=[PH]1O[C@@H]2CO[C@H](n3cnc4cncnc43)[C@@H]2O1",1
"O=C1CC[C@H]2c3ccc4ccccc4c3CCC12",1
"O=C(NCc1ccccc1Sc1ccc2nncn2c1)Nc1ccnn1-c1ccccc1",1
"c1cn(-c2ccc(O[C@H]3CCCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1",1
"O=C(N[C@H]1CCCNCC1)N1CCCC1",1
"c1ccc(-c2nnc(N3CCN(c4ncccn4)CC3)cc2-c2ccncc2)cc1",1
"O=c1c2ccccc2nc(N2CCCCC2)n1Cc1ccccc1",1
"O=C(Nc1ccncc1)c1cccc(OC2CCCC2)c1",1
"N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@@H]12)c1cscn1",1
"S=C1c2ccc(-c3ccco3)cc2CCN1Cc1ccc(-c2ccnn2-c2ccccc2)cc1",1
"O=c1c2ccccc2oc2ncc(-c3nnn[nH]3)cc12",1
"C=C1CCC(=CC=C2CCCC3[C@@H](CCCCC(=O)c4ccc[nH]4)CC[C@@H]23)CC1",1
"O=C(NCc1ccccc1)c1nc(-c2ccccc2)c[nH]1",1
"c1ccc2cc(CCc3ccc(OC4CCNCC4)cc3)ccc2c1",1
"O=C(NNC(=O)[C@@H]1CCCCN1)C1CNC1",1
"O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1",1
"C1=C(c2cccnc2)C2CC[C@H]3C4CCCC[C@H]4CC[C@H]3[C@H]2C1",1
"O=C(Nc1cccc(-c2c[nH]c(=O)c(Nc3ccc([C@@H]4NCCNC4=O)cc3)n2)c1)c1cc2c(s1)CCCC2",1
"O=c1[nH]c2nccn2cc1C1=NS(=O)(=O)c2ccccc2N1",1
"O=C(CCC(=O)Nc1ccccc1)N=NC=c1ccc(=CN=NC(=O)CCC(=O)Nc2ccccc2)cc1",1
"c1ccc(-c2cncc(-c3scc4c3OCCO4)c2)cc1",1
"O=C(CNC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)NCCC1CCCCC1",1
"C(#Cc1cccc(C#Cc2ccccc2)c1)c1ccccc1",1
"c1cc2c(s1)CSCC2",1
"c1ccc(C2(c3nnc4c(C5CC5)cccn34)CC2)cc1",1
"c1ccc(-c2cc(-n3cccn3)ncn2)cc1",1
"O=C1CCCCCCCCCCC=CC=CC[C@H](C2CCCC2)O1",1
"c1ccc2c(Cc3ccc(OCCN4CCCC4)cc3)c(-c3ccc(OCCN4CCCC4)cc3)sc2c1",1
"O=C1c2cc(=O)ccn2N([C@@H]2c3ccccc3CSc3ccccc32)[C@H]2COCCN12",1
"O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5ccc(-c6cccnc6)cc5)CC4)cn3)nccc12",1
"O=C(NCCc1c[nH]cn1)[C@@H]1COC(c2ccccc2)=N1",1
"O=S(=O)(Nc1nc2ccccc2o1)c1ccccc1",1
"O=C(CNCCCc1ccccc1)N1CC[C@H]2CCC[C@H]21",1
"O=C1NCn2c1ccc(Nc1ccncn1)c2=O",1
"c1ccc(Oc2ccnc(NC3CCN(c4ccccc4)CC3)n2)cc1",1
"c1cncc(Cn2cc(CCCOc3cccc4ccccc34)c3cccc(-c4c[nH]nc4COc4ccc(N5CCNCC5)cc4)c32)c1",1
"c1ccc(-c2ccc3nnc(CNc4ccnc5cccnc45)n3n2)cc1",1
"O=C(CCCOc1ccccc1)N[C@H]1C[C@H]2C[C@@H]2C1=O",1
"O=C(N[C@@H]1CCCNC1)c1ccc(-c2ccccc2)s1",1
"O=C(c1cn[nH]c1)c1cccc(-c2ccccc2)c1",1
"O=S(=O)(NCc1nc2ccccc2[nH]1)c1ccccc1",1
"c1ccc2c(c1)CCN(c1nn3cnnc3c3ccccc13)C2",1
"N=c1[nH]cc(-c2ccnc(Nc3cccc(S(=O)(=O)N4CCOCC4)c3)n2)s1",1
"O=c1cc(-c2ccccc2)oc2c(N3CCCS3(=O)=O)cccc12",1
"O=S(=O)(Nc1ccccc1Sc1nnc[nH]1)c1ccccc1",1
"O=S(=O)(Nc1ccc(Oc2ccccc2)nc1Oc1ccccc1)c1ccccc1",1
"O=C1C[C@H]2SCCCN12",1
"O=C1C[C@@H](c2cscn2)C2(CCCCC2)O1",1
"O=C1CCCCCC=CCCNC(=O)c2ccccc2C1",1
"c1ccc(C(=C2CCC[C@H](c3ccccc3)C2)c2ccccc2)cc1",1
"O=c1[nH]cnc2c(-c3cccnc3)csc12",1
"O=C1NS(=O)(=O)CCCCCC[C@@H]2CC[C@@H]2CN2C[C@@]3(CCCc4ccccc43)COc3ccc1cc32",1
"C(#CC1CN2CCC1CC2)c1ccc(N2CCCC2)nc1Cc1ccccc1",1
"O=C(CCSc1nc2ccccc2c(=O)[nH]1)NC1CCC(c2nnc(-c3ccccc3)o2)CC1",1
"c1ccc(CCCCn2cc(-c3ccccc3)nn2)cc1",1
"O=C1N[C@@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=CCCCCCCC(=O)N2C[C@@H](OC(=O)n3cc4ccccc4c3)C[C@@H]12",1
"O=C(CCc1nnc(CCC2CCCCC2)[nH]1)Nc1cccc2ccccc12",1
"O=C(NCCSCc1ccccn1)c1ccccn1",1
"c1ccc2c(-c3cn([C@H]4CCCCO4)nn3)cccc2c1",1
"c1ccc2c(c1)[nH]c1nc(Oc3cncnc3)nc(N3C[C@@H]4CCN[C@H]4C3)c12",1
"O=C(N[C@H]1COC[C@H](O[C@H]2C[C@@H](OCc3ccccc3)CCO2)C1)c1ccccc1",1
"O=C(C=Cc1ccccc1-n1cnnn1)N[C@H](Cc1ccccc1)c1cc(-c2ccccc2)ccn1",1
"c1ccc2c3c([nH]c2c1)[C@@H]1CCN[C@H](C3)C1",1
"C=C(Nc1cccc2cc[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O",1
"O=C(Nc1cn[nH]c1-c1ccccc1)c1cnn2cccnc12",1
"c1cc(-c2cc[nH]n2)on1",1
"O=C(Nc1ccccn1)[C@H]1C[C@H]2C[C@@H]2N1C(=O)Cn1ncc2ccccc21",1
"C1C[NH2+][Pt-]2([NH2+]1)I[Pt-]1([NH2+]CC[NH2+]1)I2",1
"O=C(Nc1nccs1)NS(=O)(=O)c1ccc(Oc2ccn[nH]2)cc1",1
"O=S(=O)(c1ccccc1)c1ccncn1",1
"C1=C[C@@H](n2ccnn2)CCC1",1
"O=C([C@H]1CN(S(=O)(=O)c2ccc3ccccc3c2)CC(=O)N1CC1CCN(c2ccncc2)CC1)N1CCOCC1",1
"O=C([C@H](NCN1CCOCC1)C(c1ccccc1)c1ccccc1)n1cccc1",1
"O=c1cc(NC2CCCCC2)c(-c2nnc[nH]2)nn1-c1ccccc1",1
"S1[Fe]234S[Fe]256S[Fe]135[S]46",1
"c1ccc(NCC2CCCC2)cc1",1
"O=c1[nH]ccc2oc(-c3ccncc3)cc12",1
"O=C(c1cnc2[nH]ncc2c1)N1CCC2(CC1)C(=O)Nc1ccccc12",1
"O=C1C=CC[C@H](C2CCOCC2)C1",1
"O=C(Nc1ccc2c(c1)CNCC2)c1ccccc1",1
"O=C(N[C@H](CC1CCCCC1)C(=O)NCCC1=CC=NC1=O)OCc1ccccc1",1
"O=C(CSc1nc2c(=O)[nH]cnc2[nH]1)c1ccc(-c2ccccc2)cc1",1
"O=C(c1cccc(-c2ccc3ncccc3c2)c1)c1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O",1
"O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@H]3O[C@H]1CC[C@H]([NH2+]Cc2ccc(C[NH2+][C@H]3CC[C@H](O[C@@H]4CCCc5cc6c(cc54)C(=O)c4ccccc4C6=O)OC3)cc2)CO1",1
"c1ccc2[nH]c(CCC3CC(NC[C@H]4CC[C@@H](n5cnc6cncnc65)O4)C3)nc2c1",1
"O=P12O[Zr]34O[Zr]5(O1)O[Zr](O2)(O3)[O+]45",1
"O=C(CCC(=O)N1CCC[C@H]1c1ccccc1)NCc1ccc(Cn2cnc3ccccc32)s1",1
"O=c1cc(CN2CCN(c3ccccc3)CC2)c2ccccc2o1",1
"O=c1cccc(C=CC=CC=C[C@@H]2CC3CC(CO3)O2)o1",1
"O=C(Nc1ccccc1)Nc1cccnc1",1
"c1cncc(CCNc2nccc(Cc3nc4ccccc4s3)n2)c1",1
"O=C1CC[C@@H]2C3=CCc4ccccc4[C@H]3CCC12",1
"O=C1CCCN1C1CCN(CCCn2nc(-c3cccc(SCCN4CCCCC4)c3)c3c2CCNC3)CC1",1
"O=C(NN=Cc1ccc(Sc2ncccn2)o1)c1ccccc1",1
"c1ccc(-c2cccc(Cn3cncn3)c2)cc1",1
"c1ccc(CNc2[nH]nc(-c3ccccc3)c2-c2ccccc2)cc1",1
"c1ccc(-c2ncoc2-c2ccc3nncn3c2)cc1",1
"C1CC[C@H](OC[C@H]2CO2)OC1",1
"O=C1C=CCCOC(=O)CC(=O)C[C@@H](O[C@@H]2CCCCO2)CCC1",1
"O=C(NCc1cn(C[C@@H]2CC[C@@H](n3cnc4cncnc43)O2)nn1)c1ccccc1",1
"O=C(CC(=O)C(=O)NCCc1ccccc1)NCCc1ccccn1",1
"O=C(NCCc1nc2ccccc2[nH]1)c1ccc(-n2cnnc2)cc1",1
"O=C(NCc1ccccc1)C1CCCC1",1
"O=C(CCc1ccccc1)N[C@@H]1CCCOC1",1
"c1cnc(N2CCCCCC2)cn1",1
"O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccccc21)N1CCOCC1",1
"O=C(NC1CCC(c2cnc[nH]2)CC1)[C@H]1C=CCn2c(=O)n(CC(c3ccccc3)c3ccccc3)c(=O)n21",1
"O=C(CNC(=O)CNC(=O)c1cncs1)NCCc1ccccc1",1
"O=C(Nc1ccccc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12",1
"O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1",1
"N=C(Cc1ccccc1)C[C@H](c1ccccc1)[C@@]12Nc3ccccc3N(CCCCCO[PH](=O)O[PH](=O)OC[C@@H]3CC[C@@H](n4cnc5cncnc54)O3)[C@@H]1NC(=O)NC2=O",1
"O=S(=O)(NCC1CCNCC1)c1ccc(-c2ccccc2)s1",1
"O=C(NO[C@H]1CCNC1)c1ccccc1",1
"O=C1CC[C@@H](COC(=O)N[C@@H](CCNS(=O)(=O)c2ccc3ncsc3c2)Cc2ccccc2)N1",1
"O=C(Nc1ccccc1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1",1
"O=C(Nc1ccccc1-c1ncccn1)[C@H]1CCCN1C(=O)CC1CCCCC1",1
"O=C(NCc1ccccc1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1",1
"B1OCc2ccc(Oc3cnccn3)cc21",1
"O1[W-]234O[W-]567O[W-]189O[W-]1%10%11O[W-]%12%13(O[W-]%14%15(O1)O[W-]1%16%17O[W-]%18(O[W-]%19(O1)(O5)O[W-]15(O[W-]%20(O[W-](O1)(O%14)(O%16)[O+3]%205[P]([O+3]286)([O+3]%12%10%15)[O+3]%18%19%17)(O9)O%11)O7)(O3)O%13)O4",1
"O=[PH](OC[C@@H]1CCCO1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3c2nc[n+]2cc[nH]c32)O1",1
"O=S(=O)(Oc1ccccc1)[C@H]1C[C@@H]2O[C@H]1C(c1ccccc1)=C2c1ccccc1",1
"O=c1ccc2cnccc2[nH]1",1
"c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4",1
"O=C(CCCC[C@H]1SC[C@@H]2NC(=O)N[C@H]21)NCCCCNc1nc2cncnc2n1[C@H]1CCCO1",1
"O=C1c2cccc[n+]2[Ir-2]2345(C6C2C3C4C65)[NH+]1CCCc1ccccc1",1
"O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1Cc1ccccc1",1
"O=S(=O)(c1ccccc1)N(CCN(Cc1cnc[nH]1)c1ccccc1)CC1CCNCC1",1
"O=C(C1=C(c2ccc(OCCOc3ccccc3)cc2)C[C@@H]2CNC[C@H]1N2)N(Cc1ccccc1)C1CC1",1
"O=C(Nc1cc(-c2scnc2-c2ccccc2)ccn1)c1ccccc1",1
"c1cnc2c(c1)ncn2[C@H]1CCCO1",1
"N=C1NC(=O)[C@@]2(C=CCCC2)S1",1
"O=C(Nc1c[nH]c(C(=O)Nc2c[nH]c(C(=O)Nc3nccs3)c2)c1)c1cccnc1",1
"O=C(COc1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1",1
"c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1",1
"O=c1[nH]c(Nc2ccc3ccc4cccc5ccc2c3c45)nc2c1ncn2[C@H]1CCCO1",1
"O=c1[nH]cc(CCc2ccc(Oc3ccccc3)cc2)c(=O)[nH]1",1
"O=S(=O)(NCCSc1ccccc1)c1ccccc1",1
"C=C1Oc2cccc(C(=O)O[C@@H]3COC(=O)CCc4ccc(cc4)O[C@H]4c5ccc3cc5C3=CC=C[C@]34O[C@@H]3CCCCO3)c2NC1=O",1
"c1ccc(NCc2ccncc2)cc1",1
"c1cc(-c2nn(C3CCOCC3)c3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1",1
"O=C1C[C@@H]2c3ccn(c(=O)n3)[C@H]3CC[C@H](CO[PH](=O)O[C@@H]4CO[C@H](C4)N2C(=O)N1)O3",1
"O=C(CC1CCCCC1)Nc1cc2[nH]c(-c3cn[nH]c3)c3cn[nH]c(=O)c(c1)c23",1
"c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1",1
"O=c1[nH]cnc2c1N=C(CNc1ccccc1)CN2",1
"O=C(Nc1cnns1)[C@H]1CCCO1",1
"O=C(c1cnc(N2CCCCC2)cn1)N1CCc2nc(-c3[nH]nc4cc(-c5ccccc5)ccc34)[nH]c2C1",1
"O=c1[nH]cccc1-c1cccc(-c2nc3ccccc3o2)c1",1
"O=C(Nc1ccccc1)[C@@H]1c2ccccc2CCN1C(=O)Cc1cc(=O)[nH]o1",1
"c1nc(S[C@@H]2CC[C@@H]3C[C@@H]32)n[nH]1",1
"O=c1nc[nH]c2scc(-c3cccs3)c12",1
"c1ccc2c(Nc3ccn[nH]3)ccnc2c1",1
"O=c1[nH]c(N[C@H]2CCOC2)nc2c1ncn2[C@@H]1CCCO1",1
"c1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(-c3ccoc3)cc2)cc1",1
"O=C(c1ccc(Nc2ncccn2)cc1)N1CCOCC1",1
"O=C(NCCc1ccc(OCc2ccncc2)cc1)C1CCCCC1",1
"O=c1[nH]c2cnc3nc2n1Cc1cccc(c1)OCCOCCO3",1
"O=C1CS[C@H](c2ccccc2CCCN2CCNCC2)N1c1cccnc1",1
"O=C1C=[SH]C(=S)N1",1
"O=C1c2ccccc2C(=O)c2cc(CNc3nc4c(ncn4[C@@H]4CCCO4)c(=O)[nH]3)ccc21",1
"c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1",1
"O=C1c2ccccc2C(=O)c2c(Nc3ccc(Nc4ncnc(Nc5ccccc5)n4)cc3)cccc21",1
"c1cc(C2CC2)nc(-c2c[nH]c3ccc(-c4nnco4)cc23)n1",1
"O1[Fe-][O+3]2[Fe-]34S[Fe]356O[Fe-]125[S]46",1
"O=c1[nH]cnc2ccc(-c3cncs3)cc12",1
"O=c1[nH]c2ccccc2cc1-c1nc2cc(N3CCNCC3)ccc2[nH]1",1
"O=c1ccn([C@@H]2CC[C@@H](CO[PH](=O)O[PH](=O)Oc3ccccc3)O2)c(=O)[nH]1",1
"C=C1CCOC(CC(=O)N[C@H]2OCO[C@H]3CCCO[C@@H]32)C1",1
"c1ccc2c(c1)sc1[nH+]ncn12",1
"O=C(NCCc1cccs1)C1CCN(c2ccccc2)C1=O",1
"O=C(N[C@@H]1CCc2ccccc21)[C@@H](CCCN1CCN(Cc2ccc3c(c2)OCO3)CC1)Cc1ccccc1",1
"O=C(CNC(=O)OCc1ccccc1)N[C@@H](CCc1ccccc1)CC1CC1",1
"N=C(Cc1ccccc1)NC(=O)c1cccnc1OC1CCNCC1",1
"O=C1CCCCCCCCCCCN1",1
"O=C(CCCOc1ccccc1)N[C@H]1CCSC1=O",1
"O=c1nc2n(CCCCCO[PH](=O)O[PH](=O)OC[C@@H]3CC[C@@H](n4cnc5cncnc54)O3)c3ccccc3[nH+]c-2c(=O)[nH]1",1
"c1cc(Nc2nc3cc(Oc4ccncc4)ccc3o2)cc(OC[C@H]2CCCN2)c1",1
"c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(O[C@H]2CCNC2)n1",1
"c1ccc(-c2ccc(COc3cc(-c4ccccc4)ncn3)cc2)cc1",1
"O=C1[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)CCN1c1ccc([C@H]2CCCN2)cc1",1
"O=C(CNC(=O)C(=O)c1ccccc1)NCC(=O)c1nccs1",1
"O=S(=O)(Cc1ccccc1)NCc1ccc(-c2ccccc2)cc1",1
"O=C(Nc1cnn([C@H](c2ccccc2)[C@H]2CCCCS2(=O)=O)c1)c1n[nH]c2c1C[C@H]1CC1C2",1
"c1ccn(-c2cncc(-n3ncc4ccc(NC5CCCC5)cc43)n2)c1",1
"O=c1ccn([C@H]2CC[C@@H](CO[PH](=O)O[PH](=O)O[PH](=O)O[PH](=O)OC[C@@H]3CC[C@@H](n4cnc5cncnc54)O3)O2)c(=O)[nH]1",1
"O=C(N[C@H]1C[C@@H]1c1ccccc1)c1cnon1",1
"[N+]=c1ccc2c(-c3cccc(C(=O)NCCCC(=O)N4CCN(Cc5cc(-c6ccccc6)nc(-c6ccccn6)n5)CC4)c3)c3ccccc3oc-2c1",1
"c1ccc2nc3c(cc2c1)[nH]c1ccccc13",1
"O=C1C(=O)N(Cc2ccc3c(c2)OCCO3)c2ccccc21",1
"O=C(CCN1CCNCC1)Nc1ccc2c(=O)n(CC3CCN(C(=O)CCc4ccccc4)CC3)cnc2c1",1
"c1ccc(O[C@@H]2CC[C@H](O[C@H]3CCCCO3)CO2)cc1",1
"O=C1OCCc2ccccc21",1
"O=C(NCCC1CCN(c2ncnc3ccsc23)CC1)c1cccs1",1
"O=C1C=C2CC[C@@H]3[C@H](CCC4[C@@H]3CC[C@H]4CCCCCC(=O)SCCNC(=O)CCNC(=O)CCCO[PH](=O)O[PH](=O)OC[C@H]3CC[C@H](n4cnc5cncnc54)O3)C2CC1",1
"O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CNC1CCCCCC1",1
"c1ccc2c(c1)Cc1cc(-c3nnc([C@@H]4CCCCO4)[nH]3)ccc1-2",1
"O=C(Cc1ccccc1)Nc1ncc(-c2ccccc2)nc1Cc1ccccc1",1
"c1ccc2c(-c3cnc4[nH]ccc4n3)n[nH]c2c1",1
